word	frequency	sources
ប្រិមប្រិយ	54.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ផាវ	54.00	RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
ពិណពាទ្យ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
ពេលបោះឆ្នោត	54.00	seafreq.txt
ពៃ	54.00	RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
ពោធិព្រឹក្ស	54.00	RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
ព្រែកឯង	54.00	seafreq.txt,villages.txt
ព្រៃទទឹង	54.00	villages.txt
មិនធ្លាប់	54.00	seafreq.txt
មិនអីទេ	54.00	seafreq.txt
យូគី	54.00	RAC-Khmer-Dict-2022,seafreq.txt
យូរលង់	54.00	HC.txt,KHSV.txt,seafreq.txt
យេសិបិល	54.00	KHOV.txt,KHSV.txt
រដ្ឋប្រហារយោធា	54.00	RAC-Khmer-Dict-2022,seafreq.txt
រទាំ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
រសាប់រសល់	54.00	KHOV.txt,RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
រឹងរឹត	54.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
រោយរៀវ	54.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
រំលត់	54.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
លត់	54.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
លោហធាតុ	54.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ល្វឹងល្វើយ	54.00	DFD.txt,KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
វាយឫក	54.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
វិហារៈ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
វូ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
វែកមុខ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
សក្តិភូមិ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
សូរ៉ូបាបិល	54.00	KHOV.txt,KHSV.txt
ស្នាមមេដៃ	54.00	seafreq.txt
ស្រៀវ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
ស្វាហាប់	54.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ហិមពាន្ត	54.00	RAC-Khmer-Dict-2022,seafreq.txt
ហេប៊ើរ	54.00	KHOV.txt,KHSV.txt
ហែសបូន	54.00	KHOV.txt,KHSV.txt
អង្គរធំ	54.00	seafreq.txt
អណ្តូងថ្ម	54.00	villages.txt
អតិបរមា	54.00	RAC-Khmer-Dict-2022,seafreq.txt
អត្ថិភាព	54.00	RAC-Khmer-Dict-2022,seafreq.txt
អសារា	54.00	KHSV.txt
អាក់អន់	54.00	DFD.txt,KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
អាប់អួ	54.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
អារក្ខ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
អាំ	54.00	RAC-Khmer-Dict-2022,seafreq.txt
ឧត្តមភាព	54.00	RAC-Khmer-Dict-2022,seafreq.txt
ឫស្យា	54.00	RAC-Khmer-Dict-2022,seafreq.txt
កករ	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
កញ្ជះ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
កតញ្ញូ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
កូនកំលោះ	53.00	DFD.txt,RAC-Khmer-Dict-2022,seafreq.txt
កោដ្ឋ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
កោះកែវ	53.00	villages.txt
កោះចិន	53.00	villages.txt
កំពង់ក្រសាំង	53.00	villages.txt
កំពង់ចំលង	53.00	villages.txt
កំពង់រាប	53.00	villages.txt
កំពង់សំរោង	53.00	villages.txt
កៈ	53.00	seafreq.txt
ក្បាន	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ក្បាលដំរី	53.00	villages.txt
ក្រាញ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ក្រៀល	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ក្អមសំណ	53.00	villages.txt
ខាងក្នុង	53.00	DFD.txt,seafreq.txt
ខឹងសម្បា	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ខៃ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
គម្ពីរវិន័យ	53.00	KHSV.txt
គរុ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ឃ្លុំ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ចីពរ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ចំណេរ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ចំបាប់	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ច្នេះ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ឆែ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ជម្ពូ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ជាងដែក	53.00	seafreq.txt,villages.txt
ជីរោទ៍	53.00	villages.txt
ជួបនឹង	53.00	seafreq.txt
ជ្រួញ	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ញុះ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ដីស្រែ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ដេកលក់	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ដោយក្រុម	53.00	seafreq.txt
តិណជាតិ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022
ត្បាល់កិន	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
ត្រង់ថា	53.00	TD.txt,seafreq.txt
ត្រពាំងព្រីង	53.00	villages.txt
ត្រពាំងសង្កែ	53.00	villages.txt
ត្រឡប់ជា	53.00	HC.txt,RAC-Khmer-Dict-2022,seafreq.txt
ថាៈ	53.00	KHOV.txt
ថ្ករ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ទទូរ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ទន្លេបិទ	53.00	villages.txt
ទាន់ចិត្ត	53.00	DFD.txt,RAC-Khmer-Dict-2022,seafreq.txt
ទីបី	53.00	DFD.txt,HC.txt,seafreq.txt
ទឹកជោរ	53.00	seafreq.txt,villages.txt
ទុក្ខវេទនា	53.00	HC.txt,RAC-Khmer-Dict-2022,seafreq.txt
ទូង	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ទួលគគីរ	53.00	villages.txt
ទ្រនិច	53.00	DFD.txt,KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ធ្មេច	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
បន្លាស់	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
បឹងធំ	53.00	villages.txt
បុរាណកាល	53.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
បែកចាន	53.00	villages.txt
ប៉ប្រិច	53.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ប្រតិស្ឋាន	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ប្រៀបផ្ទឹម	53.00	KHOV.txt,RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
ផលិតករ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ផោម	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ផ្គង	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ផ្ទុកផ្តាក់	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022
ពន្លះ	53.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ពីព្រឹក	53.00	seafreq.txt
ពុកឫស្សី	53.00	villages.txt
ពេញពាស	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ព្រែកចង្ក្រាន	53.00	villages.txt
ព្រែកជ្រៃ	53.00	villages.txt
ព្រែកត្នោត	53.00	seafreq.txt,villages.txt
ព្រែកប្រសព្វ	53.00	villages.txt
ព្រៃខ្លា	53.00	villages.txt
ភាស៊ី	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ភ្ជុំបិណ្ឌ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
មច្ឆា	53.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
មរណទុក្ខ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
មានលទ្ធភាព	53.00	seafreq.txt
មិគសិរ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
មិត្រភាព	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ម្តាយក្មេក	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ម្សិលម្ង៉ៃ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
យ៉ៃ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
រណៈ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
រប៉ិលរប៉ូច	53.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
រយោង	53.00	RAC-Khmer-Dict-2022,seafreq.txt
រុល	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
រួញរា	53.00	KHSV.txt,RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
រួមភេទ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
រោគសញ្ញា	53.00	RAC-Khmer-Dict-2022,seafreq.txt
រោងគោ	53.00	seafreq.txt,villages.txt
រ៉ាម៉ូត	53.00	KHOV.txt,KHSV.txt
រ៉ឺម៉ក	53.00	RAC-Khmer-Dict-2022,seafreq.txt
លិខិតឆ្លងដែន	53.00	RAC-Khmer-Dict-2022,seafreq.txt
លីឡា	53.00	names.txt,seafreq.txt
លើកទ័ព	53.00	RAC-Khmer-Dict-2022,seafreq.txt
លើទឹក	53.00	seafreq.txt
លៀប	53.00	RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
ល្វាសរ	53.00	villages.txt
វាយផ្ចាល	53.00	KHOV.txt
វិច័យ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
វិសាខ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
វិស្ណុ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
វ័ណ្ឌ	53.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
សង្ឃនាយក	53.00	RAC-Khmer-Dict-2022,seafreq.txt
សជន	53.00	RAC-Khmer-Dict-2022,seafreq.txt
សម័យប្រជុំ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
សារិកាកែវ	53.00	KHSV.txt,seafreq.txt,villages.txt
សុទ្ធសឹងតែ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
សុំទាន	53.00	KHOV.txt,TD.txt,seafreq.txt
សូដុម	53.00	KHSV.txt
សូរិយា	53.00	names.txt,villages.txt
សួត	53.00	RAC-Khmer-Dict-2022,seafreq.txt
សេត	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
សំរោងទង	53.00	villages.txt
ស៊ីញ៉េ	53.00	seafreq.txt
ស៊ីណាយ	53.00	KHOV.txt
ស័ង្កសី	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ស្តូក	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ស្រយ៉ូវ	53.00	seafreq.txt,villages.txt
ស្រួលខ្លួន	53.00	DFD.txt,RAC-Khmer-Dict-2022,seafreq.txt
ស្វាយជ្រំ	53.00	villages.txt
ហារី	53.00	RAC-Khmer-Dict-2022,seafreq.txt
ហើប	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
អង្គរជ័យ	53.00	villages.txt
អន្លង់រមៀត	53.00	villages.txt
អភិជន	53.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
អហាស៊ីយ៉ា	53.00	KHSV.txt
អាការៈ	53.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022
អុកឡុក	53.00	RAC-Khmer-Dict-2022,seafreq.txt
អ្នកតូច	53.00	RAC-Khmer-Dict-2022,seafreq.txt
អ្នកតំណាង	53.00	HC.txt,seafreq.txt
ឧទ្ធម្ភាគចក្រ	53.00	RAC-Khmer-Dict-2022,seafreq.txt
កង្ហារ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
កណ្តៀត	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
កាចូន	52.00	villages.txt
កាលណោះ	52.00	seafreq.txt
កុមារភាព	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
កៀវ	52.00	RAC-Khmer-Dict-2022,places.txt,seafreq.txt
កំពង់ក្តី	52.00	villages.txt
កំពង់ថ្កូវ	52.00	villages.txt
កំពង់បាយ	52.00	villages.txt
ក្រពើពីរ	52.00	villages.txt
ក្រសោប	52.00	KHOV.txt,RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
ខណៈនោះ	52.00	seafreq.txt
ខាងស្តាំ	52.00	seafreq.txt
ខ្យាដំរី	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022
គគរ	52.00	villages.txt
គណៈរដ្ឋ	52.00	seafreq.txt
គន្លាស់	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
គោកដូង	52.00	villages.txt
ង៉ក់	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ចម្ប៉ា	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ចាត់វិធានការ	52.00	seafreq.txt
ចិញ្ចែងចិញ្ចាច	52.00	DFD.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ចៅពញា	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ចំរើនផល	52.00	villages.txt
ច្រាង	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ច្រូង	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ជន្លួញ	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,TD.txt
ជន្លេន	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ជាបន្ទាន់	52.00	TD.txt,seafreq.txt
ជាំក្សាន្ត	52.00	villages.txt
ជ្រុងជ្រោយ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ជ្រោយស្វាយ	52.00	villages.txt
ឈៀង	52.00	KHOV.txt,KHSV.txt,names.txt
ញ៉ុក	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ដម	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ដាណា	52.00	KHOV.txt,KHSV.txt,names.txt
ដានគោម	52.00	villages.txt
ដួងកែវ	52.00	names.txt,seafreq.txt
ដើមខែ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ដេរដាស	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ដៃឆ្វេង	52.00	RAC-Khmer-Dict-2022,seafreq.txt
តាតោក	52.00	villages.txt
តាម៉ៅ	52.00	villages.txt
តាអូរ	52.00	villages.txt
តំរង់	52.00	seafreq.txt
ត្រកាល	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ត្រពាំងតាវ	52.00	villages.txt
ត្រពាំងរាំង	52.00	villages.txt
ថ្ងៃឈប់	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ថ្មពូន	52.00	villages.txt
ទីនាំង	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ទីស្រឡាញ់	52.00	HC.txt,RAC-Khmer-Dict-2022,seafreq.txt
ទឹកអប់	52.00	HC.txt,RAC-Khmer-Dict-2022,seafreq.txt
ទូលព្រះបង្គំ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ទួលសង្កែ	52.00	villages.txt
ទ្រុឌ	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
និករ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
នីពេជ	52.00	villages.txt
នៈ	52.00	seafreq.txt
បង្គ្រប់	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
បញ្ជិះ	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
បញ្ជោរ	52.00	KHSV.txt,RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
បណ្តូល	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
បត់ត្រង់	52.00	villages.txt
បន្ទាយដី	52.00	villages.txt
បាក់ខែង	52.00	villages.txt
បាក់ដាវ	52.00	villages.txt
បាក់ស្នា	52.00	villages.txt
បាខែង	52.00	RAC-Khmer-Dict-2022,seafreq.txt
បាវិត	52.00	villages.txt
បឹងគ្រំ	52.00	villages.txt
បុសមន	52.00	villages.txt
បុសលាវ	52.00	villages.txt
បូត	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ប៉ាយ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ប៉ូវ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ប្រកាន់យក	52.00	RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
ប្រសូត្រ	52.00	villages.txt
ប្រីយ៍	52.00	villages.txt
ប្រែពាក្យ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ផាយ	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ផុល	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ផ្ទះកណ្តាល	52.00	villages.txt
ផ្សារដែក	52.00	villages.txt
ពហុភាគី	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ពាមរាំង	52.00	villages.txt
ពាយ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ពីងពាង	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ពើត	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ពោងពាយ	52.00	RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
ពោធិ៍រៀង	52.00	villages.txt
ពំនូក	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ព្រើល	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ព្រែកដំបូក	52.00	villages.txt
ព្រែកពោធិ	52.00	villages.txt
ព្រែកស្លែង	52.00	villages.txt
ព្រែកហូរ	52.00	villages.txt
ព្រៃឃ្នេស	52.00	villages.txt
ព្រៃផ្តៅ	52.00	villages.txt
ព្រៃស	52.00	villages.txt
ព្រៃស្លឹក	52.00	villages.txt
ព្រះធាតុ	52.00	villages.txt
ព្រះរាជសារ	52.00	KHOV.txt,seafreq.txt
ភីនេហាស	52.00	KHOV.txt,KHSV.txt
ភ្នំតូច	52.00	villages.txt
ភ្នំលៀប	52.00	villages.txt
ភ្នំសំពៅ	52.00	villages.txt
ភ្លន់	52.00	seafreq.txt
ភ្លើងឆេះរទេះ	52.00	villages.txt
មានកំរិត	52.00	seafreq.txt
មានជីវិត	52.00	DFD.txt,RAC-Khmer-Dict-2022,seafreq.txt
មានទំលាប់	52.00	seafreq.txt
មេរុ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
មេសរប្រចាន់	52.00	villages.txt
ម្សាក្រង	52.00	villages.txt
យន់	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
រកាគយ	52.00	villages.txt
រទូរទាំ	52.00	KHOV.txt,RAC-Khmer-Dict-2022
របត់	52.00	RAC-Khmer-Dict-2022,seafreq.txt
រពឹសដៃ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
រលីងរលោង	52.00	RAC-Khmer-Dict-2022,seafreq.txt
រោគា	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
រ៉ស់	52.00	RAC-Khmer-Dict-2022,seafreq.txt
លត	52.00	RAC-Khmer-Dict-2022,seafreq.txt
លស់	52.00	RAC-Khmer-Dict-2022,seafreq.txt
លុបលាង	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
វង្វាន់	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
វរហើយ	52.00	KHOV.txt,RAC-Khmer-Dict-2022
វិហារសួគ៌	52.00	villages.txt
វីរជន	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
សង្ហារិម	52.00	RAC-Khmer-Dict-2022,seafreq.txt
សត្រា	52.00	RAC-Khmer-Dict-2022,seafreq.txt
សន្ទូច	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
សន្ធប់	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
សហសេវិក	52.00	RAC-Khmer-Dict-2022,seafreq.txt
សាប់យូឡូន	52.00	KHSV.txt
សាមុត	52.00	names.txt,villages.txt
សារណា	52.00	RAC-Khmer-Dict-2022,seafreq.txt
សិប្បនិម្មិត	52.00	RAC-Khmer-Dict-2022,seafreq.txt
សិរីមង្គល	52.00	seafreq.txt,villages.txt
សុធារស	52.00	RAC-Khmer-Dict-2022,seafreq.txt
សួយសារអាករ	52.00	KHSV.txt,RAC-Khmer-Dict-2022
សើចចំអក	52.00	RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
សោះសូន្យ	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ស៊ីម៉ងត៍	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ស្កា	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ស្ន	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ស្បង់	52.00	RAC-Khmer-Dict-2022,seafreq.txt
ស្មន់	52.00	RAC-Khmer-Dict-2022,TD.txt,seafreq.txt
ស្មោះសរ	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ស្រោង	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt,villages.txt
ហាន់ជ័យ	52.00	villages.txt
ហុត	52.00	KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ហ៊ិ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
អដ្ឋស័ក	52.00	RAC-Khmer-Dict-2022,seafreq.txt
អធិក	52.00	RAC-Khmer-Dict-2022,seafreq.txt
អនុសេនីយ៍ទោ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
អន់ថយ	52.00	KHOV.txt,KHSV.txt,seafreq.txt
អន្តជាតិ	52.00	RAC-Khmer-Dict-2022,seafreq.txt
អម្បាញ់មិញ	52.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
អូបាឌា	52.00	KHOV.txt,KHSV.txt
អូរដា	52.00	villages.txt
អូរសណ្តាន់	52.00	villages.txt
អូរសំរិល	52.00	villages.txt
អេបិល	52.00	HC.txt,KHOV.txt,KHSV.txt
អេផូឌ	52.00	KHOV.txt
ឫសដូងបាត	52.00	KHOV.txt,KHSV.txt,RAC-Khmer-Dict-2022,seafreq.txt
កញ្ចំ	51.00	villages.txt
កញ្ច្រៀច	51.00	villages.txt
កណ្តៀងរាយ	51.00	villages.txt
កណ្តែក	51.00	villages.txt
កណ្តោក	51.00	villages.txt
កណ្តោលជ្រំ	51.00	villages.txt
កណ្តោលដុំ	51.00	villages.txt
កន្ទ្រាំង	51.00	villages.txt
កន្លែងណា	51.00	seafreq.txt
កន្សោមអក	51.00	villages.txt
កាកាប	51.00	villages.txt
កាចាញ	51.00	villages.txt
កាហែង	51.00	villages.txt
កាឡែង	51.00	villages.txt
កាំងចាម	51.00	villages.txt
កូនគ្រៀល	51.00	villages.txt
កូនសត្វ	51.00	villages.txt
កួយ	51.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
កែវផុស	51.00	villages.txt
កោះខែល	51.00	villages.txt
កោះខ្ញែរ	51.00	villages.txt
កោះចេក	51.00	villages.txt
កោះជីវាំង	51.00	villages.txt
កោះដាច់	51.00	villages.txt
កោះតូច	51.00	villages.txt
កោះថ្កូវ	51.00	villages.txt
កោះពងសត្វ	51.00	villages.txt
កោះព្រះ	51.00	villages.txt
កោះរកា	51.00	villages.txt
កោះសំពាយ	51.00	villages.txt
កោះសំរោង	51.00	villages.txt
កោះស្តេច	51.00	villages.txt
កោះស្នែង	51.00	villages.txt
កៅ	51.00	names.txt,villages.txt
កំបូល	51.00	villages.txt
កំពង់កុង	51.00	villages.txt
កំពង់ក្របៅ	51.00	villages.txt
កំពង់ក្រែង	51.00	villages.txt
កំពង់គរ	51.00	villages.txt
កំពង់គោ	51.00	villages.txt
កំពង់ចំឡង	51.00	seafreq.txt,villages.txt
កំពង់ដំរី	51.00	villages.txt
កំពង់ត្របែក	51.00	villages.txt
កំពង់ថ្ម	51.00	villages.txt
កំពង់ប្រាសាទ	51.00	villages.txt
កំពង់ប្រាំង	51.00	villages.txt
កំពង់ពពិល	51.00	villages.txt
កំពង់ពោធិ៍	51.00	villages.txt
កំពង់ព្រះ	51.00	villages.txt
កំពង់រទេះ	51.00	villages.txt
កំពង់លាវ	51.00	villages.txt
កំពង់ល្ពៅ	51.00	villages.txt
កំពង់សំណាញ់	51.00	villages.txt
កំពង់ហ្លួង	51.00	villages.txt
កំពង់អុស	51.00	villages.txt
កំពង់អំពិល	51.00	villages.txt
កំពង់ឫស្សី	51.00	villages.txt
កំពាន់	51.00	villages.txt
កំពេញ	51.00	villages.txt
កំភុន	51.00	villages.txt
កំរៀង	51.00	villages.txt
ក្តាញ់	51.00	villages.txt
ក្តីដូង	51.00	villages.txt
ក្តីរុន	51.00	villages.txt
ក្តឿងរាយ	51.00	villages.txt
ក្បាលត្រាច	51.00	villages.txt
ក្បាលរមាស	51.00	villages.txt
ក្រង់តេះ	51.00	villages.txt
ក្រញូវ	51.00	KHOV.txt,RAC-Khmer-Dict-2022,seafreq.txt
ក្របីរៀល	51.00	villages.txt
ក្រពុំឈូក	51.00	villages.txt
ក្រវ៉ា	51.00	villages.txt
ក្រាំងចេក	51.00	villages.txt
ក្រាំងតាយ៉ង	51.00	villages.txt
ក្រាំងធ្នង់	51.00	villages.txt
ក្រាំងពង្រ	51.00	villages.txt
ក្រាំងម្កាក់	51.00	villages.txt
ក្រាំងលាវ	51.00	villages.txt
ក្រាំងល្វា	51.00	villages.txt
ក្រាំងស្គារ	51.00	villages.txt
ក្រាំងស្បូវ	51.00	villages.txt
ក្រាំងស្វាយ	51.00	villages.txt
ក្រាំងអំពិល	51.00	villages.txt
ក្សេត្រ	51.00	RAC-Khmer-Dict-2022,seafreq.txt
ខាងចុង	51.00	seafreq.txt
ខើច	51.00	RAC-Khmer-Dict-2022,seafreq.txt
ខ្ទុំក្រាំង	51.00	villages.txt
ខ្នាចរមាស	51.00	villages.txt
ខ្នារទទឹង	51.00	villages.txt
ខ្នារស	51.00	villages.txt
ខ្នុរដំបង	51.00	villages.txt
ខ្ពបតាងួន	51.00	villages.txt
ខ្លុងពពក	51.00	villages.txt
ខ្វិតធំ	51.00	villages.txt
ខ្សែត្រ	51.00	villages.txt
